UG,Viz,UG_Viz,Length,Perimetro,Areacortada
710,-1,710.-1,322.376775811,1205.578921,3.765703735
710,696,696.710,33.7449380649,937.9626974,4.759349588
710,704,710.704,265.604140915,1205.578921,36.916986135
710,3025,710.3025,68.6359522629,1205.578921,52.129787655
710,3026,710.3026,515.217114047,1205.578921,28.806471185
711,705,711.705,1201.57315755,1201.573158,49.704652465
712,3025,712.3025,325.559124206,325.5591242,48.996860359
713,3025,713.3025,403.151976392,403.1519764,48.956978086
715,-1,715.-1,231.9957206382,2238.348598,4.344195783
715,724,724.715,223.2216025792,3313.652368,25.556331333
715,726,726.715,375.998159815,779.6154285,6.972913488
715,727,727.715,260.118971384,683.8679191,6.041837592
715,728,728.715,147.734879822,638.1677452,6.282257897
715,729,729.715,313.606990139,1560.680468,9.390027585
715,4047_LE,4047_LE.715,427.685679575,1727.483447,6.068062138
715,4048_LE,4048_LE.715,59.9438145256,117.7796199,4.379894911
715,4049_LE,715.4049_LE,198.042779953,2238.348598,4.484511925
717,-1,717.-1,182.203094057,1086.956454,4.090858402
717,719,717.719,163.972009272,1086.956454,16.864629472
717,724,717.724,336.687743061,1086.956454,25.302993952
717,3025,717.3025,404.093607309,1086.956454,52.454942322
719,704,719.704,324.2014615837,2431.485627,45.92505347
719,717,717.719,163.972009272,1086.956454,16.864629472
719,724,719.724,852.632152249,2431.485627,33.98590662
719,3025,3025.719,625.758572111,7387.503567,61.13785499
719,4046_LE,719.4046_LE,464.921432076,2431.485627,15.330428801
724,-1,724.-1,542.5506302952,3313.652368,21.21213555
724,715,724.715,223.2216025792,3313.652368,25.556331333
724,717,717.724,336.687743061,1086.956454,25.302993952
724,719,719.724,852.632152249,2431.485627,33.98590662
724,726,726.724,403.617268686,779.6154285,23.840853255
724,729,729.724,455.669072266,1560.680468,26.257967352
724,4046_LE,724.4046_LE,34.6320386742,3313.652368,23.768793281
724,4047_LE,724.4047_LE,464.641860634,3313.652368,22.936001905
726,715,726.715,375.998159815,779.6154285,6.972913488
726,724,726.724,403.617268686,779.6154285,23.840853255
727,715,727.715,260.118971384,683.8679191,6.041837592
727,728,727.728,60.3788370961,683.8679191,3.635703923
727,729,729.727,363.370110654,1560.680468,6.743473611
728,-1,728.-1,139.879147808,638.1677452,1.938062114
728,715,728.715,147.734879822,638.1677452,6.282257897
728,727,727.728,60.3788370961,683.8679191,3.635703923
728,729,729.728,290.174880421,1560.680468,6.983893916
729,-1,729.-1,137.859414579,1560.680468,5.045831802
729,715,729.715,313.606990139,1560.680468,9.390027585
729,724,729.724,455.669072266,1560.680468,26.257967352
729,727,729.727,363.370110654,1560.680468,6.743473611
729,728,729.728,290.174880421,1560.680468,6.983893916
731,704,731.704,129.018002888,879.9540166,36.426537869
731,735,731.735,318.9472592023,879.9540166,5.507458389
731,737,731.737,157.440128676,879.9540166,5.25342847
731,3025,731.3025,58.5096786428,879.9540166,51.639339389
731,3026,731.3026,216.038947144,879.9540166,28.316022919
734,705,734.705,152.033881971,472.3506232,46.108136909
734,707,734.707,205.697827486,472.3506232,48.983812279
734,3027,734.3027,40.0000218019,472.3506232,49.329223959
734,3028,734.3028,74.618891957,472.3506232,13.046491569
735,704,735.704,52.1189773368,713.8296119,35.38348532
735,731,731.735,318.9472592023,879.9540166,5.507458389
735,3025,735.3025,342.7633753094,713.8296119,50.59628684
737,704,737.704,427.310304962,781.3061204,35.129455401
737,731,731.737,157.440128676,879.9540166,5.25342847
737,3026,737.3026,196.555686787,781.3061204,27.018940451
738,-1,738.-1,400.016935969,4587.42433,12.81438414
738,707,738.707,1408.5059285253,4587.42433,61.20684544
738,746,746.738,733.364046433,1628.866822,16.812055011
738,747,747.738,151.434883519,584.6623635,14.779962833
738,781,781.738,343.595942118,667.5796024,15.118769201
738,782,782.738,255.653222367,589.5684513,14.294844811
738,783,738.783,66.8755102572,4587.42433,13.734111171
738,3027,738.3027,1227.97786085,4587.42433,61.55225712
739,-1,739.-1,210.605708045,505.3045077,0.75904829
739,3027,739.3027,294.698799662,505.3045077,49.49692127
740,-1,740.-1,28.2153691127,688.8366483,0.649351874
740,3027,740.3027,660.6212792,688.8366483,49.387224854
741,143,741.143,288.438644914,845.7046615,4.312023962
741,745,741.745,17.8068809045,845.7046615,6.297567162
741,753,741.753,209.308148683,845.7046615,3.785726823
741,754,754.741,15.9288625451,962.8065736,4.799232666
741,3027,741.3027,314.222124465,845.7046615,51.305313211
742,-1,742.-1,201.77254915,661.423901,2.149501591
742,745,742.745,128.096909713,661.423901,5.879628522
742,746,742.746,40.6830989946,661.423901,6.147172462
742,748,742.748,40.90323139,661.423901,5.252422942
742,3027,742.3027,249.968111732,661.423901,50.887374571
744,143,143.744,196.445429806,680.5155459,5.484469029
744,745,745.744,256.99358029,1157.833407,7.470012229
744,750,750.744,52.8733270616,2315.803427,13.461495102
744,754,754.744,171.107579171,962.8065736,5.971677733
744,759,759.744,174.470201534,2164.468092,11.067711752
744,761,761.744,91.0216646427,1834.485627,10.6783295
745,-1,745.-1,321.034232574,1157.833407,3.730126931
745,143,143.745,193.556280583,680.5155459,5.474710662
745,741,741.745,17.8068809045,845.7046615,6.297567162
745,742,742.745,128.096909713,661.423901,5.879628522
745,744,745.744,256.99358029,1157.833407,7.470012229
745,750,750.745,99.1542614947,2315.803427,13.451736735
745,3027,745.3027,141.19126102,1157.833407,52.467999911
746,738,746.738,733.364046433,1628.866822,16.812055011
746,742,742.746,40.6830989946,661.423901,6.147172462
746,747,746.747,52.1065413297,1628.866822,5.963249564
746,748,746.748,505.11799785,1628.866822,7.100592222
746,3027,746.3027,297.595136929,1628.866822,52.735543851
747,-1,747.-1,108.736352881,584.6623635,1.965578693
747,738,747.738,151.434883519,584.6623635,14.779962833
747,746,746.747,52.1065413297,1628.866822,5.963249564
747,748,747.748,4.05303676412,584.6623635,5.068500044
747,749,749.747,268.331548987,868.9512153,4.344635215
748,-1,748.-1,284.154513212,937.2114246,3.102921351
748,742,742.748,40.90323139,661.423901,5.252422942
748,746,746.748,505.11799785,1628.866822,7.100592222
748,747,747.748,4.05303676412,584.6623635,5.068500044
748,749,749.748,102.982645361,868.9512153,5.481977873
749,-1,749.-1,497.637020987,868.9512153,2.379056522
749,747,749.747,268.331548987,868.9512153,4.344635215
749,748,749.748,102.982645361,868.9512153,5.481977873
750,-1,750.-1,1691.2017507025,2315.803427,9.721609804
750,744,750.744,52.8733270616,2315.803427,13.461495102
750,745,750.745,99.1542614947,2315.803427,13.451736735
750,751,751.750,191.72848859,346.0565387,10.228364154
750,761,761.750,280.845598689,1834.485627,16.660054006
751,-1,751.-1,154.328050156,346.0565387,0.50675435
751,750,751.750,191.72848859,346.0565387,10.228364154
752,753,752.753,24.3198619508,528.6016965,2.568635805
752,754,752.754,298.495667624,528.6016965,3.582141648
752,759,752.759,70.8167870025,528.6016965,8.678175667
752,3027,752.3027,134.969379874,528.6016965,50.088222193
753,741,741.753,209.308148683,845.7046615,3.785726823
753,752,752.753,24.3198619508,528.6016965,2.568635805
753,754,754.753,111.819346795,962.8065736,3.450079027
753,3027,753.3027,167.25495259,512.70231,49.956159572
754,143,754.143,2.07519057995,962.8065736,3.976376166
754,741,754.741,15.9288625451,962.8065736,4.799232666
754,744,754.744,171.107579171,962.8065736,5.971677733
754,752,752.754,298.495667624,528.6016965,3.582141648
754,753,754.753,111.819346795,962.8065736,3.450079027
754,759,754.759,363.379926862,962.8065736,9.559618889
759,-1,759.-1,249.264737707,2164.468092,7.327826454
759,744,759.744,174.470201534,2164.468092,11.067711752
759,752,752.759,70.8167870025,528.6016965,8.678175667
759,754,754.759,363.379926862,962.8065736,9.559618889
759,761,759.761,300.792030974,2164.468092,14.266270656
759,766,766.759,268.532912467,2182.386282,21.543590834
759,768,759.768,690.696017088,2164.468092,14.282528785
759,3027,759.3027,46.5154779095,2164.468092,56.065699434
761,-1,761.-1,829.998109514,1834.485627,6.938444202
761,744,761.744,91.0216646427,1834.485627,10.6783295
761,750,761.750,280.845598689,1834.485627,16.660054006
761,759,759.761,300.792030974,2164.468092,14.266270656
761,762,761.762,253.033014247,1834.485627,8.002732473
761,766,766.761,78.7952088276,2182.386282,21.154208582
762,-1,762.-1,40.7454744641,578.9889093,1.064288271
762,761,761.762,253.033014247,1834.485627,8.002732473
762,763,763.762,250.011279178,918.743643,4.338742694
762,766,766.762,35.1991414216,2182.386282,15.280052651
763,-1,763.-1,187.286997398,918.743643,3.274454423
763,762,763.762,250.011279178,918.743643,4.338742694
763,764,763.764,194.094446818,918.743643,9.603420707
763,766,766.763,287.350919571,2182.386282,17.490218803
764,-1,764.-1,701.18982564824,1143.812948,6.328966284
764,763,763.764,194.094446818,918.743643,9.603420707
764,766,766.764,248.528675808,2182.386282,20.544730664
766,-1,766.-1,756.021590516,2182.386282,14.21576438
766,759,766.759,268.532912467,2182.386282,21.543590834
766,761,766.761,78.7952088276,2182.386282,21.154208582
766,762,766.762,35.1991414216,2182.386282,15.280052651
766,763,766.763,287.350919571,2182.386282,17.490218803
766,764,766.764,248.528675808,2182.386282,20.544730664
766,768,766.768,507.9578334358,2182.386282,21.170466711
768,-1,768.-1,1058.8196913859,2575.865465,6.954702331
768,148,148.768,6.35990719695,996.3907611,8.458670233
768,157,157.768,312.032016063,1310.218,12.504972389
768,759,759.768,690.696017088,2164.468092,14.282528785
768,766,766.768,507.9578334358,2182.386282,21.170466711
769,-1,769.-1,240.132228339,547.4813855,0.698980938
769,157,157.769,307.349157196,1310.218,6.249250996
773,3029,773.3029,426.991991414,1027.176309,33.834519245
773,3030,773.3030,600.184318008,1027.176309,25.408095155
774,-1,774.-1,367.208444521,1571.024825,7.855217342
774,3028,774.3028,149.828624373,1571.024825,20.310357932
774,3029,774.3029,1053.98775654,1571.024825,35.863741542
775,-1,775.-1,622.4808372,1142.327616,2.330885291
775,3029,775.3029,519.84677857,1142.327616,30.339409491
776,-1,776.-1,214.1250966068,728.1530521,2.406572445
776,777,776.777,115.842242995,728.1530521,3.174439221
776,778,776.778,195.130354457,728.1530521,9.569362121
776,3029,776.3029,203.055358028,728.1530521,30.415096645
777,-1,777.-1,323.956296937,439.7985399,0.767866776
777,776,776.777,115.842242995,728.1530521,3.174439221
778,-1,778.-1,768.4040605351,1669.325211,7.162789676
778,776,776.778,195.130354457,728.1530521,9.569362121
778,779,779.778,279.024442025,808.6076998,9.49851422
778,3029,778.3029,426.76635392,1669.325211,35.171313876
779,-1,779.-1,529.583257752,808.6076998,2.335724544
779,778,779.778,279.024442025,808.6076998,9.49851422
781,707,781.707,323.983660332,667.5796024,50.696846361
781,738,781.738,343.595942118,667.5796024,15.118769201
782,707,782.707,333.915228908,589.5684513,49.872921971
782,738,782.738,255.653222367,589.5684513,14.294844811
783,-1,783.-1,319.181755136,539.9365168,0.919727031
783,707,783.707,150.1279085367,539.9365168,49.312188331
783,738,738.783,66.8755102572,4587.42433,13.734111171
783,790,790.783,3.75134284939,1848.868527,9.553776179
784,707,707.784,204.711849324,4087.565673,57.512647034
784,785,785.784,189.15628688,1863.226521,15.224599343
784,789,789.784,328.532361243,612.2421225,10.82701452
784,790,790.784,421.034896681,1848.868527,17.754234882
784,791,791.784,83.1903225421,311.3188159,9.778867008
784,799,799.784,84.829203597,1218.161513,14.740561055
784,3030,784.3030,233.169766097,1544.624686,28.702285844
785,707,707.785,413.714649669,4087.565673,54.496874909
785,784,785.784,189.15628688,1863.226521,15.224599343
785,789,789.785,283.709761231,612.2421225,7.811242395
785,3028,3028.785,96.4797111587,2263.316502,18.559554199
785,3029,785.3029,767.940631582,1863.226521,34.112937809
785,3030,785.3030,112.225480294,1863.226521,25.686513719
787,-1,787.-1,336.796801548,586.5382118,1.32023056
787,3030,787.3030,249.7414101999,586.5382118,20.90233067
789,784,789.784,328.532361243,612.2421225,10.82701452
789,785,789.785,283.709761231,612.2421225,7.811242395
790,-1,790.-1,150.395273639,1848.868527,8.634049148
790,707,790.707,168.292933625,1848.868527,57.026510448
790,783,790.783,3.75134284939,1848.868527,9.553776179
790,784,790.784,421.034896681,1848.868527,17.754234882
790,791,790.791,228.128493377,1848.868527,9.292730422
790,792,790.792,301.262964229,1848.868527,10.111857957
790,795,790.795,399.32158479,1848.868527,11.840973553
790,799,790.799,176.6810377298,1848.868527,14.254424469
791,784,791.784,83.1903225421,311.3188159,9.778867008
791,790,790.791,228.128493377,1848.868527,9.292730422
792,-1,792.-1,237.8683806294,725.9541836,1.477808809
792,790,790.792,301.262964229,1848.868527,10.111857957
792,794,794.792,174.877036194,1065.582863,4.796116629
792,795,795.792,11.9458025064,950.3119464,4.684733214
794,-1,794.-1,890.705826882,1065.582863,3.31830782
794,792,794.792,174.877036194,1065.582863,4.796116629
795,-1,795.-1,67.4629354768,950.3119464,3.206924405
795,790,790.795,399.32158479,1848.868527,11.840973553
795,792,795.792,11.9458025064,950.3119464,4.684733214
795,796,795.796,228.416583085,950.3119464,10.968173462
795,797,795.797,83.2705873567,950.3119464,4.327936636
795,799,795.799,159.894453148,950.3119464,8.827299726
796,-1,796.-1,748.466152922,1860.528409,7.761249057
796,795,795.796,228.416583085,950.3119464,10.968173462
796,797,797.796,192.77335825,455.7307996,8.882261288
796,799,796.799,189.130905796,1860.528409,13.381624378
796,804,796.804,501.7414084645,1860.528409,42.761917187
797,-1,797.-1,179.686854038,455.7307996,1.121012231
797,795,795.797,83.2705873567,950.3119464,4.327936636
797,796,797.796,192.77335825,455.7307996,8.882261288
799,784,799.784,84.829203597,1218.161513,14.740561055
799,790,790.799,176.6810377298,1848.868527,14.254424469
799,795,795.799,159.894453148,950.3119464,8.827299726
799,796,796.799,189.130905796,1860.528409,13.381624378
799,804,799.804,195.59595816,1218.161513,40.621043451
799,3031,799.3031,412.029954905,1218.161513,11.700764591
800,3031,800.3031,153.417635492,670.4657129,8.355997501
800,3032,800.3032,517.048077432,670.4657129,39.559720771
803,-1,803.-1,557.007008047,2548.563534,22.25569577
803,820,820.803,893.387243455,2281.58509,31.016785805
803,897,897.803,481.623154909,1897.067597,30.232472048
803,899,899.803,220.310560014,559.0450216,24.195678066
803,3032,803.3032,396.235568028,2548.563534,59.53980831
804,-1,804.-1,1391.9486064652,3876.908373,35.00066813
804,796,796.804,501.7414084645,1860.528409,42.761917187
804,799,799.804,195.59595816,1218.161513,40.621043451
804,813,813.804,381.600814401,880.3920938,37.321347033
804,814,814.804,394.2929400891,394.2929401,35.902478938
804,3032,804.3032,137.26467802,3876.908373,72.28478067
804,3033,804.3033,475.260358756,3876.908373,53.25330382
804,3034,3034.804,399.203608673,1880.626952,46.02428665
805,-1,805.-1,495.129575964,915.7519752,2.208140482
805,806,806.805,420.622399235,1877.412471,9.608616409
806,-1,806.-1,902.5324282502,1877.412471,7.400475927
806,805,806.805,420.622399235,1877.412471,9.608616409
806,807,807.806,81.901550267,369.7700421,7.948368552
806,809,809.806,472.356093166,1657.592257,14.105922548
807,-1,807.-1,287.8684918465,369.7700421,0.547892625
807,806,807.806,81.901550267,369.7700421,7.948368552
809,-1,809.-1,1056.396837354,1657.592257,6.705446621
809,806,809.806,472.356093166,1657.592257,14.105922548
809,3034,809.3034,128.839326672,1657.592257,17.729065141
813,-1,813.-1,498.7912794114,880.3920938,2.320678903
813,804,813.804,381.600814401,880.3920938,37.321347033
814,804,814.804,394.2929400891,394.2929401,35.902478938
818,-1,818.-1,419.2514218649,556.8127135,1.31094797
818,3035,818.3035,137.5612916358,556.8127135,2.271271896
820,-1,820.-1,528.981327166,2281.58509,8.761090035
820,803,820.803,893.387243455,2281.58509,31.016785805
820,821,821.820,511.639978121,1226.56332,13.539524787
820,822,822.820,216.563495425,1152.708248,12.470973397
820,897,897.820,64.0645749901,1897.067597,16.737866313
820,3032,820.3032,66.9484706237,2281.58509,46.045202575
821,-1,821.-1,468.086809385,1226.56332,4.778434752
821,820,821.820,511.639978121,1226.56332,13.539524787
821,822,821.822,246.836532912,1226.56332,8.488318114
822,-1,822.-1,338.3054783495,1152.708248,3.709883362
822,820,822.820,216.563495425,1152.708248,12.470973397
822,821,821.822,246.836532912,1226.56332,8.488318114
822,824,822.824,351.002741531,1152.708248,7.140804773
824,-1,824.-1,660.2636399922,1583.514245,3.430921411
824,822,822.824,351.002741531,1152.708248,7.140804773
824,836,824.836,9.31124216038,1583.514245,27.971767311
824,4057_LS,4057_LS.824,562.936621038,1274.001311,5.255236632
831,-1,831.-1,417.0259872437,845.9189209,0.756418253
831,836,831.836,428.89293365,845.9189209,25.297264153
832,-1,832.-1,65.9056873372,804.1871917,2.813570114
832,836,832.836,525.705745392,804.1871917,27.354416014
